time,longitude,latitude,Ktemp
1953-11-12 9:00:00,286,40.75,282.4773
1953-11-13 9:00:00,286,40.75,280.48712
1953-11-14 9:00:00,286,40.75,279.30762
1953-11-15 9:00:00,286,40.75,279.77133
1953-11-16 9:00:00,286,40.75,283.5442
1953-11-17 9:00:00,286,40.75,283.26306
1953-11-18 9:00:00,286,40.75,284.21173
1953-11-19 9:00:00,286,40.75,284.64172
1953-11-20 9:00:00,286,40.75,283.50842
1953-11-21 9:00:00,286,40.75,282.86212
1953-11-22 9:00:00,286,40.75,286.3378
1953-11-23 9:00:00,286,40.75,288.1843
1953-11-24 9:00:00,286,40.75,281.92126
1953-11-25 9:00:00,286,40.75,283.8995
1953-11-26 9:00:00,286,40.75,278.85327
1953-11-27 9:00:00,286,40.75,277.5348
1953-11-28 9:00:00,286,40.75,277.10532
1953-11-29 9:00:00,286,40.75,276.78064
1953-11-30 9:00:00,286,40.75,278.33978
1953-12-01 9:00:00,286,40.75,278.6178
1953-12-02 9:00:00,286,40.75,278.3294
1953-12-03 9:00:00,286,40.75,277.56644
1953-12-04 9:00:00,286,40.75,280.484
1953-12-05 9:00:00,286,40.75,285.76157
1953-12-06 9:00:00,286,40.75,280.28534
1953-12-07 9:00:00,286,40.75,285.03384
1953-12-08 9:00:00,286,40.75,280.1422
1953-12-09 9:00:00,286,40.75,280.50732
1953-12-10 9:00:00,286,40.75,285.32587
1953-12-11 9:00:00,286,40.75,278.85794
1953-12-12 9:00:00,286,40.75,279.831
1953-12-13 9:00:00,286,40.75,279.207
1953-12-14 9:00:00,286,40.75,279.72983
1953-12-15 9:00:00,286,40.75,280.89532
1953-12-16 9:00:00,286,40.75,274.6966
1953-12-17 9:00:00,286,40.75,270.3568
1953-12-18 9:00:00,286,40.75,267.24887
1953-12-19 9:00:00,286,40.75,269.38324
1953-12-20 9:00:00,286,40.75,274.60376
1953-12-21 9:00:00,286,40.75,277.4098
1953-12-22 9:00:00,286,40.75,279.59964
1953-12-23 9:00:00,286,40.75,278.8678
1953-12-24 9:00:00,286,40.75,270.90088
1953-12-25 9:00:00,286,40.75,272.7251
1953-12-26 9:00:00,286,40.75,275.2749
1953-12-27 9:00:00,286,40.75,276.14786
1953-12-28 9:00:00,286,40.75,275.73758
1953-12-29 9:00:00,286,40.75,276.05396
1953-12-30 9:00:00,286,40.75,275.3522
1953-12-31 9:00:00,286,40.75,275.2272
1954-01-01 9:00:00,286,40.75,271.76523
1954-01-02 9:00:00,286,40.75,275.22928
1954-01-03 9:00:00,286,40.75,276.18542
1954-01-04 9:00:00,286,40.75,275.3309
1954-01-05 9:00:00,286,40.75,271.98407
1954-01-06 9:00:00,286,40.75,274.26062
1954-01-07 9:00:00,286,40.75,272.5182
1954-01-08 9:00:00,286,40.75,270.20358
1954-01-09 9:00:00,286,40.75,269.84094
1954-01-10 9:00:00,286,40.75,273.72443
1954-01-11 9:00:00,286,40.75,265.23886
1954-01-12 9:00:00,286,40.75,267.42422
1954-01-13 9:00:00,286,40.75,264.18372
1954-01-14 9:00:00,286,40.75,262.36572
1954-01-15 9:00:00,286,40.75,271.29938
1954-01-16 9:00:00,286,40.75,273.41336
1954-01-17 9:00:00,286,40.75,270.23642
1954-01-18 9:00:00,286,40.75,260.73633
1954-01-19 9:00:00,286,40.75,268.0344
1954-01-20 9:00:00,286,40.75,274.1267
1954-01-21 9:00:00,286,40.75,280.12158
1954-01-22 9:00:00,286,40.75,268.99576
1954-01-23 9:00:00,286,40.75,264.34055
1954-01-24 9:00:00,286,40.75,269.33185
1954-01-25 9:00:00,286,40.75,273.4337
1954-01-26 9:00:00,286,40.75,276.7737
1954-01-27 9:00:00,286,40.75,279.5333
1954-01-28 9:00:00,286,40.75,273.94485
1954-01-29 9:00:00,286,40.75,267.16943
1954-01-30 9:00:00,286,40.75,271.86633
1954-01-31 9:00:00,286,40.75,271.24103
1954-02-01 9:00:00,286,40.75,268.8332
1954-02-02 9:00:00,286,40.75,275.48462
1954-02-03 9:00:00,286,40.75,276.30582
1954-02-04 9:00:00,286,40.75,275.89728
1954-02-05 9:00:00,286,40.75,274.0105
1954-02-06 9:00:00,286,40.75,274.047
1954-02-07 9:00:00,286,40.75,272.4374
1954-02-08 9:00:00,286,40.75,271.9851
1954-02-09 9:00:00,286,40.75,273.0481
1954-02-10 9:00:00,286,40.75,274.77127
1954-02-11 9:00:00,286,40.75,276.17813
1954-02-12 9:00:00,286,40.75,268.06982
1954-02-13 9:00:00,286,40.75,263.2953
1954-02-14 9:00:00,286,40.75,271.871
1954-02-15 9:00:00,286,40.75,279.2389
1954-02-16 9:00:00,286,40.75,282.82434
1954-02-17 9:00:00,286,40.75,280.67236
1954-02-18 9:00:00,286,40.75,278.4479
1954-02-19 9:00:00,286,40.75,279.25085
1954-02-20 9:00:00,286,40.75,277.14838
1954-02-21 9:00:00,286,40.75,280.4311
1954-02-22 9:00:00,286,40.75,283.48352
1954-02-23 9:00:00,286,40.75,277.24008
1954-02-24 9:00:00,286,40.75,276.47357
1954-02-25 9:00:00,286,40.75,280.9829
1954-02-26 9:00:00,286,40.75,279.90326
1954-02-27 9:00:00,286,40.75,278.2155
1954-02-28 9:00:00,286,40.75,279.84906
1954-03-01 9:00:00,286,40.75,283.91077
1954-03-02 9:00:00,286,40.75,279.3551
1954-03-03 9:00:00,286,40.75,279.19357
1954-03-04 9:00:00,286,40.75,272.99548
1954-03-05 9:00:00,286,40.75,270.5454
1954-03-06 9:00:00,286,40.75,271.83713
1954-03-07 9:00:00,286,40.75,274.3966
1954-03-08 9:00:00,286,40.75,277.86224
1954-03-09 9:00:00,286,40.75,277.13742
1954-03-10 9:00:00,286,40.75,281.25073
1954-03-11 9:00:00,286,40.75,275.49606
1954-03-12 9:00:00,286,40.75,275.82123
1954-03-13 9:00:00,286,40.75,276.89203
1954-03-14 9:00:00,286,40.75,277.26196
1954-03-15 9:00:00,286,40.75,275.71545
1954-03-16 9:00:00,286,40.75,273.91724
1954-03-17 9:00:00,286,40.75,276.69348
1954-03-18 9:00:00,286,40.75,277.39328
1954-03-19 9:00:00,286,40.75,278.20926
1954-03-20 9:00:00,286,40.75,284.3094
1954-03-21 9:00:00,286,40.75,278.4401
1954-03-22 9:00:00,286,40.75,274.50186
1954-03-23 9:00:00,286,40.75,279.32956
1954-03-24 9:00:00,286,40.75,280.12524
1954-03-25 9:00:00,286,40.75,279.724
1954-03-26 9:00:00,286,40.75,285.27493
1954-03-27 9:00:00,286,40.75,280.80887
1954-03-28 9:00:00,286,40.75,279.55936
1954-03-29 9:00:00,286,40.75,283.30115
1954-03-30 9:00:00,286,40.75,279.96838
1954-03-31 9:00:00,286,40.75,275.9838
1954-04-01 9:00:00,286,40.75,276.07498
1954-04-02 9:00:00,286,40.75,278.6975
1954-04-03 9:00:00,286,40.75,278.37238
1954-04-04 9:00:00,286,40.75,271.78503
1954-04-05 9:00:00,286,40.75,275.54242
1954-04-06 9:00:00,286,40.75,280.35553
1954-04-07 9:00:00,286,40.75,288.07358
1954-04-08 9:00:00,286,40.75,286.90222
1954-04-09 9:00:00,286,40.75,280.81564
1954-04-10 9:00:00,286,40.75,281.12515
1954-04-11 9:00:00,286,40.75,285.4245
1954-04-12 9:00:00,286,40.75,285.97888
1954-04-13 9:00:00,286,40.75,283.7774
1954-04-14 9:00:00,286,40.75,287.11377
1954-04-15 9:00:00,286,40.75,285.32184
1954-04-16 9:00:00,286,40.75,280.87662
1954-04-17 9:00:00,286,40.75,286.15137
1954-04-18 9:00:00,286,40.75,283.6961
1954-04-19 9:00:00,286,40.75,288.8359
1954-04-20 9:00:00,286,40.75,290.91757
1954-04-21 9:00:00,286,40.75,290.73413
1954-04-22 9:00:00,286,40.75,291.62463
1954-04-23 9:00:00,286,40.75,291.46887
1954-04-24 9:00:00,286,40.75,287.0622
1954-04-25 9:00:00,286,40.75,285.7788
1954-04-26 9:00:00,286,40.75,289.85614
1954-04-27 9:00:00,286,40.75,286.02527
1954-04-28 9:00:00,286,40.75,282.03442
1954-04-29 9:00:00,286,40.75,283.16306
1954-04-30 9:00:00,286,40.75,286.4077
1954-05-01 9:00:00,286,40.75,288.29868
1954-05-02 9:00:00,286,40.75,288.319
1954-05-03 9:00:00,286,40.75,286.74695
1954-05-04 9:00:00,286,40.75,284.90915
1954-05-05 9:00:00,286,40.75,284.2349
1954-05-06 9:00:00,286,40.75,285.31088
1954-05-07 9:00:00,286,40.75,285.35468
1954-05-08 9:00:00,286,40.75,284.34637
1954-05-09 9:00:00,286,40.75,285.0811
1954-05-10 9:00:00,286,40.75,284.55377
1954-05-11 9:00:00,286,40.75,284.1958
1954-05-12 9:00:00,286,40.75,285.65427
1954-05-13 9:00:00,286,40.75,286.22015
1954-05-14 9:00:00,286,40.75,285.29996
1954-05-15 9:00:00,286,40.75,286.47183
1954-05-16 9:00:00,286,40.75,290.50592
1954-05-17 9:00:00,286,40.75,292.0608
1954-05-18 9:00:00,286,40.75,290.14743
1954-05-19 9:00:00,286,40.75,289.35437
1954-05-20 9:00:00,286,40.75,287.31232
1954-05-21 9:00:00,286,40.75,285.61362
1954-05-22 9:00:00,286,40.75,287.71927
1954-05-23 9:00:00,286,40.75,289.72537
1954-05-24 9:00:00,286,40.75,289.76602
1954-05-25 9:00:00,286,40.75,289.29077
1954-05-26 9:00:00,286,40.75,291.97012
1954-05-27 9:00:00,286,40.75,289.12457
1954-05-28 9:00:00,286,40.75,289.59406
1954-05-29 9:00:00,286,40.75,293.99185
1954-05-30 9:00:00,286,40.75,294.304
1954-05-31 9:00:00,286,40.75,293.97986
1954-06-01 9:00:00,286,40.75,296.70038
1954-06-02 9:00:00,286,40.75,294.82452
1954-06-03 9:00:00,286,40.75,294.1659
1954-06-04 9:00:00,286,40.75,293.38742
1954-06-05 9:00:00,286,40.75,293.1071
1954-06-06 9:00:00,286,40.75,290.58096
1954-06-07 9:00:00,286,40.75,292.98462
1954-06-08 9:00:00,286,40.75,294.83234
1954-06-09 9:00:00,286,40.75,291.46207
1954-06-10 9:00:00,286,40.75,291.43915
1954-06-11 9:00:00,286,40.75,294.55463
1954-06-12 9:00:00,286,40.75,295.7791
1954-06-13 9:00:00,286,40.75,295.93024
1954-06-14 9:00:00,286,40.75,295.89218
1954-06-15 9:00:00,286,40.75,292.47974
1954-06-16 9:00:00,286,40.75,290.63098
1954-06-17 9:00:00,286,40.75,289.90723
1954-06-18 9:00:00,286,40.75,290.38245
1954-06-19 9:00:00,286,40.75,293.43277
1954-06-20 9:00:00,286,40.75,296.6665
1954-06-21 9:00:00,286,40.75,297.64923
1954-06-22 9:00:00,286,40.75,298.6992
1954-06-23 9:00:00,286,40.75,296.30176
1954-06-24 9:00:00,286,40.75,295.5233
1954-06-25 9:00:00,286,40.75,297.9035
1954-06-26 9:00:00,286,40.75,299.90805
1954-06-27 9:00:00,286,40.75,299.59906
1954-06-28 9:00:00,286,40.75,293.31863
1954-06-29 9:00:00,286,40.75,293.2655
1954-06-30 9:00:00,286,40.75,293.48853
1954-07-01 9:00:00,286,40.75,296.12875
1954-07-02 9:00:00,286,40.75,298.68042
1954-07-03 9:00:00,286,40.75,298.2177
1954-07-04 9:00:00,286,40.75,294.29773
1954-07-05 9:00:00,286,40.75,293.16806
1954-07-06 9:00:00,286,40.75,294.26282
1954-07-07 9:00:00,286,40.75,295.8901
1954-07-08 9:00:00,286,40.75,294.35086
1954-07-09 9:00:00,286,40.75,294.9178
1954-07-10 9:00:00,286,40.75,295.4889
1954-07-11 9:00:00,286,40.75,295.69678
1954-07-12 9:00:00,286,40.75,295.93597
1954-07-13 9:00:00,286,40.75,296.6097
1954-07-14 9:00:00,286,40.75,302.02826
1954-07-15 9:00:00,286,40.75,299.36926
1954-07-16 9:00:00,286,40.75,294.57962
1954-07-17 9:00:00,286,40.75,294.36078
1954-07-18 9:00:00,286,40.75,296.07352
1954-07-19 9:00:00,286,40.75,296.60138
1954-07-20 9:00:00,286,40.75,298.44855
1954-07-21 9:00:00,286,40.75,298.72992
1954-07-22 9:00:00,286,40.75,297.76282
1954-07-23 9:00:00,286,40.75,296.72226
1954-07-24 9:00:00,286,40.75,297.74457
1954-07-25 9:00:00,286,40.75,295.68326
1954-07-26 9:00:00,286,40.75,295.60144
1954-07-27 9:00:00,286,40.75,297.76752
1954-07-28 9:00:00,286,40.75,298.76117
1954-07-29 9:00:00,286,40.75,298.65384
1954-07-30 9:00:00,286,40.75,299.3286
1954-07-31 9:00:00,286,40.75,302.21848
1954-08-01 9:00:00,286,40.75,301.36652
1954-08-02 9:00:00,286,40.75,297.0151
1954-08-03 9:00:00,286,40.75,293.872
1954-08-04 9:00:00,286,40.75,294.97772
1954-08-05 9:00:00,286,40.75,296.7504
1954-08-06 9:00:00,286,40.75,294.96106
1954-08-07 9:00:00,286,40.75,296.24548
1954-08-08 9:00:00,286,40.75,297.22403
1954-08-09 9:00:00,286,40.75,295.55453
1954-08-10 9:00:00,286,40.75,294.83807
1954-08-11 9:00:00,286,40.75,295.5561
1954-08-12 9:00:00,286,40.75,292.24265
1954-08-13 9:00:00,286,40.75,294.04135
1954-08-14 9:00:00,286,40.75,294.74374
1954-08-15 9:00:00,286,40.75,294.79846
1954-08-16 9:00:00,286,40.75,297.32043
1954-08-17 9:00:00,286,40.75,296.28613
1954-08-18 9:00:00,286,40.75,294.0148
1954-08-19 9:00:00,286,40.75,295.73483
1954-08-20 9:00:00,286,40.75,297.20374
1954-08-21 9:00:00,286,40.75,294.465
1954-08-22 9:00:00,286,40.75,293.5995
1954-08-23 9:00:00,286,40.75,294.72708
1954-08-24 9:00:00,286,40.75,294.55722
1954-08-25 9:00:00,286,40.75,298.1359
1954-08-26 9:00:00,286,40.75,297.7816
1954-08-27 9:00:00,286,40.75,292.86218
1954-08-28 9:00:00,286,40.75,293.91473
1954-08-29 9:00:00,286,40.75,294.6526
1954-08-30 9:00:00,286,40.75,294.5176
1954-08-31 9:00:00,286,40.75,293.40515
1954-09-01 9:00:00,286,40.75,293.45413
1954-09-02 9:00:00,286,40.75,293.86212
1954-09-03 9:00:00,286,40.75,296.00632
1954-09-04 9:00:00,286,40.75,296.14908
1954-09-05 9:00:00,286,40.75,296.06104
1954-09-06 9:00:00,286,40.75,299.00296
1954-09-07 9:00:00,286,40.75,297.07397
1954-09-08 9:00:00,286,40.75,297.39233
1954-09-09 9:00:00,286,40.75,295.2445
1954-09-10 9:00:00,286,40.75,292.29163
1954-09-11 9:00:00,286,40.75,291.843
1954-09-12 9:00:00,286,40.75,289.95465
1954-09-13 9:00:00,286,40.75,289.7759
1954-09-14 9:00:00,286,40.75,291.47928
1954-09-15 9:00:00,286,40.75,287.8834
1954-09-16 9:00:00,286,40.75,288.28564
1954-09-17 9:00:00,286,40.75,291.08484
1954-09-18 9:00:00,286,40.75,289.34396
1954-09-19 9:00:00,286,40.75,290.14117
1954-09-20 9:00:00,286,40.75,293.0925
1954-09-21 9:00:00,286,40.75,290.3465
1954-09-22 9:00:00,286,40.75,289.19284
1954-09-23 9:00:00,286,40.75,288.02826
1954-09-24 9:00:00,286,40.75,287.6974
1954-09-25 9:00:00,286,40.75,288.86508
1954-09-26 9:00:00,286,40.75,291.65955
1954-09-27 9:00:00,286,40.75,290.297
1954-09-28 9:00:00,286,40.75,291.1536
1954-09-29 9:00:00,286,40.75,292.81683
1954-09-30 9:00:00,286,40.75,293.36243
1954-10-01 9:00:00,286,40.75,296.135
1954-10-02 9:00:00,286,40.75,295.6796
1954-10-03 9:00:00,286,40.75,295.07257
1954-10-04 9:00:00,286,40.75,296.4742
1954-10-05 9:00:00,286,40.75,294.84277
1954-10-06 9:00:00,286,40.75,288.7619
1954-10-07 9:00:00,286,40.75,283.34387
1954-10-08 9:00:00,286,40.75,283.11356
1954-10-09 9:00:00,286,40.75,287.16275
1954-10-10 9:00:00,286,40.75,291.2302
1954-10-11 9:00:00,286,40.75,293.08936
1954-10-12 9:00:00,286,40.75,294.82608
1954-10-13 9:00:00,286,40.75,294.9647
1954-10-14 9:00:00,286,40.75,294.3071
1954-10-15 9:00:00,286,40.75,294.1169
1954-10-16 9:00:00,286,40.75,290.98688
1954-10-17 9:00:00,286,40.75,286.37387
1954-10-18 9:00:00,286,40.75,285.2989
1954-10-19 9:00:00,286,40.75,286.13678
1954-10-20 9:00:00,286,40.75,284.53552
1954-10-21 9:00:00,286,40.75,284.4798
1954-10-22 9:00:00,286,40.75,284.19684
1954-10-23 9:00:00,286,40.75,284.59076
1954-10-24 9:00:00,286,40.75,289.40857
1954-10-25 9:00:00,286,40.75,287.1122
1954-10-26 9:00:00,286,40.75,286.13574
1954-10-27 9:00:00,286,40.75,288.57587
1954-10-28 9:00:00,286,40.75,283.6888
1954-10-29 9:00:00,286,40.75,284.37036
1954-10-30 9:00:00,286,40.75,281.678
1954-10-31 9:00:00,286,40.75,280.0924
1954-11-01 9:00:00,286,40.75,279.70578
1954-11-02 9:00:00,286,40.75,280.3623
1954-11-03 9:00:00,286,40.75,281.73114
1954-11-04 9:00:00,286,40.75,279.95483
1954-11-05 9:00:00,286,40.75,279.60052
1954-11-06 9:00:00,286,40.75,278.73657
1954-11-07 9:00:00,286,40.75,278.9075
1954-11-08 9:00:00,286,40.75,279.94287
1954-11-09 9:00:00,286,40.75,281.51385
1954-11-10 9:00:00,286,40.75,277.2135
1954-11-11 9:00:00,286,40.75,277.3495
1954-11-12 9:00:00,286,40.75,281.0595
1954-11-13 9:00:00,286,40.75,277.0353
1954-11-14 9:00:00,286,40.75,279.03827
1954-11-15 9:00:00,286,40.75,280.56866
1954-11-16 9:00:00,286,40.75,278.5563
1954-11-17 9:00:00,286,40.75,283.51477
1954-11-18 9:00:00,286,40.75,284.5491
1954-11-19 9:00:00,286,40.75,284.89197
1954-11-20 9:00:00,286,40.75,287.6656
1954-11-21 9:00:00,286,40.75,285.96222
1954-11-22 9:00:00,286,40.75,277.95865
1954-11-23 9:00:00,286,40.75,278.47137
1954-11-24 9:00:00,286,40.75,279.57654
1954-11-25 9:00:00,286,40.75,279.34363
1954-11-26 9:00:00,286,40.75,276.86542
1954-11-27 9:00:00,286,40.75,277.81848
1954-11-28 9:00:00,286,40.75,280.23413
1954-11-29 9:00:00,286,40.75,281.25125
1954-11-30 9:00:00,286,40.75,279.229
1954-12-01 9:00:00,286,40.75,278.0769
1954-12-02 9:00:00,286,40.75,274.93176
1954-12-03 9:00:00,286,40.75,272.8303
1954-12-04 9:00:00,286,40.75,272.64218
1954-12-05 9:00:00,286,40.75,275.61124
1954-12-06 9:00:00,286,40.75,270.32343
1954-12-07 9:00:00,286,40.75,267.91037
1954-12-08 9:00:00,286,40.75,271.54535
1954-12-09 9:00:00,286,40.75,275.57996
1954-12-10 9:00:00,286,40.75,277.45996
1954-12-11 9:00:00,286,40.75,275.31943
1954-12-12 9:00:00,286,40.75,273.63638
1954-12-13 9:00:00,286,40.75,275.37207
1954-12-14 9:00:00,286,40.75,276.41522
1954-12-15 9:00:00,286,40.75,279.29465
1954-12-16 9:00:00,286,40.75,276.51318
1954-12-17 9:00:00,286,40.75,273.55927
1954-12-18 9:00:00,286,40.75,279.79694
1954-12-19 9:00:00,286,40.75,277.58658
1954-12-20 9:00:00,286,40.75,273.2357
1954-12-21 9:00:00,286,40.75,268.272
1954-12-22 9:00:00,286,40.75,268.73315
1954-12-23 9:00:00,286,40.75,271.95697
1954-12-24 9:00:00,286,40.75,277.80493
1954-12-25 9:00:00,286,40.75,273.87085
1954-12-26 9:00:00,286,40.75,272.2316
1954-12-27 9:00:00,286,40.75,275.24908
1954-12-28 9:00:00,286,40.75,277.6241
1954-12-29 9:00:00,286,40.75,282.42
1954-12-30 9:00:00,286,40.75,278.9445
1954-12-31 9:00:00,286,40.75,276.86334
1955-01-01 9:00:00,286,40.75,275.6987
1955-01-02 9:00:00,286,40.75,278.6189
1955-01-03 9:00:00,286,40.75,278.14365
1955-01-04 9:00:00,286,40.75,278.62482
1955-01-05 9:00:00,286,40.75,272.70178
1955-01-06 9:00:00,286,40.75,275.01407
1955-01-07 9:00:00,286,40.75,273.75818
1955-01-08 9:00:00,286,40.75,272.64236
1955-01-09 9:00:00,286,40.75,272.88297
1955-01-10 9:00:00,286,40.75,275.63782
1955-01-11 9:00:00,286,40.75,272.30576
1955-01-12 9:00:00,286,40.75,270.43353
1955-01-13 9:00:00,286,40.75,271.49936
1955-01-14 9:00:00,286,40.75,269.99197
1955-01-15 9:00:00,286,40.75,271.04987
1955-01-16 9:00:00,286,40.75,273.09235
1955-01-17 9:00:00,286,40.75,271.5226
1955-01-18 9:00:00,286,40.75,270.23206
1955-01-19 9:00:00,286,40.75,271.41125
1955-01-20 9:00:00,286,40.75,269.6994
1955-01-21 9:00:00,286,40.75,267.7807
1955-01-22 9:00:00,286,40.75,271.91272
1955-01-23 9:00:00,286,40.75,273.5166
1955-01-24 9:00:00,286,40.75,272.63297
1955-01-25 9:00:00,286,40.75,271.99786
1955-01-26 9:00:00,286,40.75,272.35327
1955-01-27 9:00:00,286,40.75,272.94534
1955-01-28 9:00:00,286,40.75,265.55502
1955-01-29 9:00:00,286,40.75,267.15594
1955-01-30 9:00:00,286,40.75,267.06238
1955-01-31 9:00:00,286,40.75,266.67328
1955-02-01 9:00:00,286,40.75,271.12857
1955-02-02 9:00:00,286,40.75,269.1539
1955-02-03 9:00:00,286,40.75,261.44427
1955-02-04 9:00:00,286,40.75,263.8803
1955-02-05 9:00:00,286,40.75,269.49545
1955-02-06 9:00:00,286,40.75,274.3027
1955-02-07 9:00:00,286,40.75,279.32727
1955-02-08 9:00:00,286,40.75,273.06216
1955-02-09 9:00:00,286,40.75,272.28745
1955-02-10 9:00:00,286,40.75,276.32886
1955-02-11 9:00:00,286,40.75,280.60297
1955-02-12 9:00:00,286,40.75,268.26233
1955-02-13 9:00:00,286,40.75,264.9966
1955-02-14 9:00:00,286,40.75,267.11188
1955-02-15 9:00:00,286,40.75,272.7597
1955-02-16 9:00:00,286,40.75,273.41364
1955-02-17 9:00:00,286,40.75,276.9744
1955-02-18 9:00:00,286,40.75,275.37048
1955-02-19 9:00:00,286,40.75,274.9294
1955-02-20 9:00:00,286,40.75,275.81702
1955-02-21 9:00:00,286,40.75,275.40662
1955-02-22 9:00:00,286,40.75,276.6764
1955-02-23 9:00:00,286,40.75,280.88763
1955-02-24 9:00:00,286,40.75,274.23883
1955-02-25 9:00:00,286,40.75,274.2225
1955-02-26 9:00:00,286,40.75,276.2264
1955-02-27 9:00:00,286,40.75,278.31345
1955-02-28 9:00:00,286,40.75,280.86978
1955-03-01 9:00:00,286,40.75,280.5713
1955-03-02 9:00:00,286,40.75,280.7599
1955-03-03 9:00:00,286,40.75,277.46844
1955-03-04 9:00:00,286,40.75,276.51202
1955-03-05 9:00:00,286,40.75,273.1572
1955-03-06 9:00:00,286,40.75,275.90958
1955-03-07 9:00:00,286,40.75,273.2676
1955-03-08 9:00:00,286,40.75,270.55286
1955-03-09 9:00:00,286,40.75,277.29715
1955-03-10 9:00:00,286,40.75,283.57663
1955-03-11 9:00:00,286,40.75,285.61218
1955-03-12 9:00:00,286,40.75,281.9856
1955-03-13 9:00:00,286,40.75,280.41437
1955-03-14 9:00:00,286,40.75,278.03424
1955-03-15 9:00:00,286,40.75,277.48328
1955-03-16 9:00:00,286,40.75,282.19153
1955-03-17 9:00:00,286,40.75,276.75012
1955-03-18 9:00:00,286,40.75,273.50623
1955-03-19 9:00:00,286,40.75,275.6987
1955-03-20 9:00:00,286,40.75,276.4942
1955-03-21 9:00:00,286,40.75,277.6907
1955-03-22 9:00:00,286,40.75,277.52042
1955-03-23 9:00:00,286,40.75,278.3778
1955-03-24 9:00:00,286,40.75,281.42026
1955-03-25 9:00:00,286,40.75,279.6248
1955-03-26 9:00:00,286,40.75,277.97388
1955-03-27 9:00:00,286,40.75,273.99084
1955-03-28 9:00:00,286,40.75,273.66858
1955-03-29 9:00:00,286,40.75,275.1225
1955-03-30 9:00:00,286,40.75,279.12433
1955-03-31 9:00:00,286,40.75,281.35443
1955-04-01 9:00:00,286,40.75,285.31418
1955-04-02 9:00:00,286,40.75,286.86462
1955-04-03 9:00:00,286,40.75,282.81775
1955-04-04 9:00:00,286,40.75,278.67184
1955-04-05 9:00:00,286,40.75,283.8677
1955-04-06 9:00:00,286,40.75,284.036
1955-04-07 9:00:00,286,40.75,282.8806
1955-04-08 9:00:00,286,40.75,277.68277
1955-04-09 9:00:00,286,40.75,281.47076
1955-04-10 9:00:00,286,40.75,287.8418
1955-04-11 9:00:00,286,40.75,289.51352
1955-04-12 9:00:00,286,40.75,284.14987
1955-04-13 9:00:00,286,40.75,279.2451
1955-04-14 9:00:00,286,40.75,283.26672
1955-04-15 9:00:00,286,40.75,289.2685
1955-04-16 9:00:00,286,40.75,288.04578
1955-04-17 9:00:00,286,40.75,280.24408
1955-04-18 9:00:00,286,40.75,282.91525
1955-04-19 9:00:00,286,40.75,285.74387
1955-04-20 9:00:00,286,40.75,286.0305
1955-04-21 9:00:00,286,40.75,282.56378
1955-04-22 9:00:00,286,40.75,285.72357
1955-04-23 9:00:00,286,40.75,286.49237
1955-04-24 9:00:00,286,40.75,283.97214
1955-04-25 9:00:00,286,40.75,281.63165
1955-04-26 9:00:00,286,40.75,280.62476
1955-04-27 9:00:00,286,40.75,281.78064
1955-04-28 9:00:00,286,40.75,283.50684
1955-04-29 9:00:00,286,40.75,285.4221
1955-04-30 9:00:00,286,40.75,287.81064
1955-05-01 9:00:00,286,40.75,286.11365
1955-05-02 9:00:00,286,40.75,286.7592
1955-05-03 9:00:00,286,40.75,287.77844
1955-05-04 9:00:00,286,40.75,289.50464
1955-05-05 9:00:00,286,40.75,293.5515
1955-05-06 9:00:00,286,40.75,290.83575
1955-05-07 9:00:00,286,40.75,287.4339
1955-05-08 9:00:00,286,40.75,289.4873
1955-05-09 9:00:00,286,40.75,285.73447
1955-05-10 9:00:00,286,40.75,284.59686
1955-05-11 9:00:00,286,40.75,288.58978
1955-05-12 9:00:00,286,40.75,291.00803
1955-05-13 9:00:00,286,40.75,292.23373
1955-05-14 9:00:00,286,40.75,290.8412
1955-05-15 9:00:00,286,40.75,290.013
1955-05-16 9:00:00,286,40.75,290.94763
1955-05-17 9:00:00,286,40.75,287.9106
1955-05-18 9:00:00,286,40.75,288.3205
1955-05-19 9:00:00,286,40.75,291.73624
1955-05-20 9:00:00,286,40.75,291.0818
1955-05-21 9:00:00,286,40.75,292.11243
1955-05-22 9:00:00,286,40.75,291.8778
1955-05-23 9:00:00,286,40.75,293.64804
1955-05-24 9:00:00,286,40.75,295.11926
1955-05-25 9:00:00,286,40.75,296.73553
1955-05-26 9:00:00,286,40.75,295.21182
1955-05-27 9:00:00,286,40.75,292.1174
1955-05-28 9:00:00,286,40.75,289.02148
1955-05-29 9:00:00,286,40.75,294.40247
1955-05-30 9:00:00,286,40.75,295.48657
1955-05-31 9:00:00,286,40.75,292.9406
1955-06-01 9:00:00,286,40.75,290.20062
1955-06-02 9:00:00,286,40.75,290.5813
1955-06-03 9:00:00,286,40.75,290.51697
1955-06-04 9:00:00,286,40.75,290.72833
1955-06-05 9:00:00,286,40.75,292.7154
1955-06-06 9:00:00,286,40.75,293.23865
1955-06-07 9:00:00,286,40.75,293.2822
1955-06-08 9:00:00,286,40.75,287.7329
1955-06-09 9:00:00,286,40.75,286.15573
1955-06-10 9:00:00,286,40.75,289.7675
1955-06-11 9:00:00,286,40.75,290.24124
1955-06-12 9:00:00,286,40.75,290.92685
1955-06-13 9:00:00,286,40.75,290.98773
1955-06-14 9:00:00,286,40.75,291.1001
1955-06-15 9:00:00,286,40.75,292.76736
1955-06-16 9:00:00,286,40.75,296.11627
1955-06-17 9:00:00,286,40.75,297.61322
